2017-07-21 15:55:35,6,"b'RT @rushmypassport: Hey travelers, no more laptop ban! https://t.co/NQUlbi6brw #travel #ttot'"
2017-07-21 15:55:35,0,"b'""Another Possible Indignity of Age: Arrest"" by PAULA SPAN via NYT https://t.co/3JEbk2JBKI'"
2017-07-21 15:55:34,1236,b'RT @SaysHummingbird: MAKE. THIS. GO. VIRAL.\n\n@nytimes catalogued every outright lie Trump has told publicly since taking oath of office.\n\nh\xe2\x80\xa6'
2017-07-21 15:55:34,0,"b'""No Dye: Cancer Patients\' Gray Hair Darkened on Immune Drugs"" by THE ASSOCIATED PRESS via NYT https://t.co/C1XaHBkmKU'"
2017-07-21 15:55:34,55,"b'RT @nytimes: A striking, if unintended, outcome of opening Dal\xc3\xad\xe2\x80\x99s tomb: His ""mustache kept its classic 10-past-10 position"" https://t.co/eB\xe2\x80\xa6'"
2017-07-21 15:55:33,1,b'RT @Lequock78744198: Doubts About the Promised Bounty of Genetically Modified Crops https://t.co/MT29Qg62Y0'
2017-07-21 15:55:32,699,"b'RT @NormEisen: Mr. Pres, you really pissed me, @RWPUSA &amp; @tribelaw off w self pardon talk. no such thing! we r writing 2explain why https:/\xe2\x80\xa6'"
2017-07-21 15:55:30,0,b'Republicans Can\xe2\x80\x99t Pass Bills https://t.co/qJHFz46X3v'
2017-07-21 15:55:30,0,b'A Drug Maker Spends Big in Washington to Make Itself Heard https://t.co/Jo5LDOia3p'
2017-07-21 15:55:30,530,b'RT @Bey_Legion: Beyonc\xc3\xa9 Wax Figure Removed from Madame Tussauds Following (well-deserved) Backlash https://t.co/IzRHlYEcHu https://t.co/31h\xe2\x80\xa6'
2017-07-21 15:55:29,0,"b""NY Poverty Update: After Election, More New Yorkers Tell Volunteer Groups, 'I Can Help' https://t.co/3VLgSHMXWV"""
2017-07-21 15:55:29,142,b'RT @nytimesmusic: A wax figure of Beyonc\xc3\xa9 at Madame Tussauds that attracted criticism from far and wide has been removed https://t.co/flUKq\xe2\x80\xa6'
2017-07-21 15:55:28,0,"b'new predictions say budgets for #B2B events in the US will grow 4%, vs the 3.5% growth for advertising https://t.co/OB0GBkmZDO'"
2017-07-21 15:55:28,0,b'Saudi Prince\xe2\x80\x99s Elevation Will Have Far-Reaching Consequences in Energy https://t.co/ubNX3aJSdY'
2017-07-21 15:55:26,4,b'RT @nwmalinowski: NYC responded to high-profile deaths of children last year by removing hundreds of kids from their parents care: \n\nhttps:\xe2\x80\xa6'
2017-07-21 15:55:26,773,b'RT @nytimes: The effort to investigate the investigators is another sign of a looming showdown between Trump and Mueller https://t.co/m8kc2\xe2\x80\xa6'
2017-07-21 15:55:26,20,"b'RT @nytimes: By lunchtime, the agents had five immigrants in custody: three of their six targets of the day https://t.co/Cx35i3e3gn https:/\xe2\x80\xa6'"
2017-07-21 15:55:25,15,"b'RT @VoCommunism: In #Venezuela ""your life depends on a decision someone else makes for you.\xe2\x80\x9d #Communismkills https://t.co/N0xr0xi5hw https:\xe2\x80\xa6'"
2017-07-21 15:55:24,51,"b'RT @ConnieSchultz: Capito: \xe2\x80\x9cI did not come to Washington to hurt people.""  ""Plan C"" on ACA - Repeal Now, Replace Later - Has Collapsed http\xe2\x80\xa6'"
2017-07-21 15:55:24,116,"b""RT @NYTScience: Almost half of the plastic ever produced was made in the last 13 years. And it's a few billion tons. https://t.co/gyA8XMCxkm"""
2017-07-21 15:55:24,55,"b'RT @nytimes: A striking, if unintended, outcome of opening Dal\xc3\xad\xe2\x80\x99s tomb: His ""mustache kept its classic 10-past-10 position"" https://t.co/eB\xe2\x80\xa6'"
2017-07-21 15:55:23,1172,"b""RT @BraddJaffy: WashPost https://t.co/hI0SFSqHdw &amp; NYT https://t.co/HudxoSl4bb just dropped twin bombs about Trump's lawyers trying to unde\xe2\x80\xa6"""
2017-07-21 15:55:23,104,"b'RT @mattyglesias: ""Donald Trump is a boob, but that doesn\xe2\x80\x99t explain why Republicans can\xe2\x80\x99t govern from Capitol Hill."" https://t.co/votZBDLMfD'"
2017-07-21 15:55:22,0,"b'""If it wasn\'t for music I\'d be dead."" https://t.co/xJwFqLE07t (im truly heart broken)'"
2017-07-21 15:55:22,700,"b'RT @NormEisen: Mr. Pres, you really pissed me, @RWPUSA &amp; @tribelaw off w self pardon talk. no such thing! we r writing 2explain why https:/\xe2\x80\xa6'"
2017-07-21 15:55:22,0,"b'Review: \xe2\x80\x98Dunkirk\xe2\x80\x99 Is a Tour de Force War #Movie, Both Sweeping and Intimate via @ManohlaDargis https://t.co/QoNVh0WepX'"
2017-07-21 15:55:21,224,"b""RT @Max_Fisher: I don't know how to acknowledge the parallels with other countries here without sounding hyperbolic or alarmist. https://t.\xe2\x80\xa6"""
2017-07-21 15:55:21,0,"b'""Another Possible Indignity of Age: Arrest"" by PAULA SPAN via NYT https://t.co/lnfxQzqd9U #disabilityinthenews'"
2017-07-21 15:55:20,0,b'Researchers Use DNA to Store and Retrieve Digital Movie https://t.co/NUTKhrxRuu &amp; article in @NYTScience by G.Kolata https://t.co/fjlypQItGY'
2017-07-21 15:55:20,0,"b'When mere cataloguing can count as journalism  President Trump\xe2\x80\x99s Lies, the Definitive List https://t.co/F9PVPOkwla'"
2017-07-21 15:55:20,214,b'RT @nytimes: A streaming channel led by 4 women has a mission: to be a safe place for underrepresented gamers https://t.co/Kcu5Jt975o'
2017-07-21 15:55:20,0,"b'""UAW Talking to GM About Impact of Car Sales Slump on U.S. Jobs"" by REUTERS via NYT https://t.co/vaxTUk3rLF https://t.co/2d6bj2KE46'"
2017-07-21 15:55:19,0,b'The cooperation between Israelis and Syrians is \xe2\x80\x9ca great glimmer of hope coming out of this tragedy\xe2\x80\x9d https://t.co/nw02chMEeG'
2017-07-21 15:55:19,0,b'29 Minutes From New York to Washington? Elon Musk Teases a New Hyperloop - The New York Times https://t.co/JvgSBr9kDI'
2017-07-21 15:55:19,263,b'RT @BraddJaffy: Obama admin. fined Harley-Davidson $15 million for polluting. Trump admin. just knocked $3 million off the bill. https://t.\xe2\x80\xa6'
2017-07-21 15:55:17,700,"b'RT @NormEisen: Mr. Pres, you really pissed me, @RWPUSA &amp; @tribelaw off w self pardon talk. no such thing! we r writing 2explain why https:/\xe2\x80\xa6'"
2017-07-21 15:55:17,335,"b'RT @nytimes: Opinion: ""Republicans offer nothing but negativity, detachment, absence and an ax"" https://t.co/gXR0RLWZsG'"
